FirstLayer_task_speed_factor_1,FirstLayer_task_speed_factor_2,FirstLayer_task_speed_factor_3,FirstLayer_task_speed_factor_4,FirstLayer_task_speed_factor_5,FirstLayer_task_share_factor_1,FirstLayer_task_share_factor_2,playerName,POSTU3,FirstLayer_arg_freq_factor_1,FirstLayer_arg_freq_factor_2,FirstLayer_arg_freq_factor_3,FirstLayer_arg_speed_factor_1,FirstLayer_arg_speed_factor_2,FirstLayer_arg_speed_factor_3,FirstLayer_arg_share_factor_1,FirstLayer_arg_share_factor_2,FirstLayer_hotkey_freq_factor_1,FirstLayer_hotkey_speed_factor_1,FirstLayer_hotkey_share_factor_1,FirstLayer_dialogue_freq_factor_1,FirstLayer_dialogue_freq_factor_2,FirstLayer_dialogue_freq_factor_3,FirstLayer_dialogue_freq_factor_4,FirstLayer_dialogue_freq_factor_5,FirstLayer_dialogue_freq_factor_6,FirstLayer_dialogue_freq_factor_7,FirstLayer_dialogue_speed_factor_1,FirstLayer_dialogue_speed_factor_2,FirstLayer_dialogue_speed_factor_3,FirstLayer_dialogue_speed_factor_4,FirstLayer_dialogue_speed_factor_5,FirstLayer_dialogue_speed_factor_6,FirstLayer_dialogue_speed_factor_7,FirstLayer_dialogue_speed_factor_8,FirstLayer_dialogue_speed_factor_9,FirstLayer_dialogue_share_factor_1,FirstLayer_dialogue_share_factor_2,FirstLayer_dialogue_share_factor_3,FirstLayer_dialogue_share_factor_4,FirstLayer_dialogue_share_factor_5,FirstLayer_dialogue_share_factor_6,FirstLayer_behaviorType_freq_factor_1,FirstLayer_behaviorType_freq_factor_2,FirstLayer_behaviorType_speed_factor_1,FirstLayer_behaviorType_share_factor_1,FirstLayer_map_share_factor_1,FirstLayer_map_duration_factor_1,FirstLayer_itemInter_freq_factor_1,FirstLayer_itemInter_freq_factor_2,FirstLayer_itemInter_freq_factor_3,FirstLayer_itemInter_freq_factor_4,FirstLayer_itemInter_freq_factor_5,FirstLayer_itemInter_freq_factor_6,FirstLayer_itemInter_freq_factor_7,FirstLayer_itemInter_freq_factor_8,FirstLayer_itemInter_freq_factor_9,FirstLayer_itemInter_freq_factor_10,FirstLayer_itemInter_freq_factor_11,FirstLayer_itemInter_speed_factor_1,FirstLayer_itemInter_speed_factor_2,FirstLayer_itemInter_speed_factor_3,FirstLayer_itemInter_speed_factor_4,FirstLayer_itemInter_speed_factor_5,FirstLayer_itemInter_speed_factor_6,FirstLayer_itemInter_speed_factor_7,FirstLayer_itemInter_speed_factor_8,FirstLayer_itemInter_share_factor_1,FirstLayer_itemInter_share_factor_2,FirstLayer_itemInter_share_factor_3,FirstLayer_itemInter_share_factor_4,FirstLayer_itemInter_share_factor_5,FirstLayer_itemInter_share_factor_6,FirstLayer_itemInter_share_factor_7,FirstLayer_itemInter_share_factor_8,FirstLayer_itemInter_share_factor_9,ThirdLayer_inter_factor_14,upstreamArgScore,FirstLayer_itemInter_freq_factor_12,FirstLayer_itemInter_freq_factor_13,FirstLayer_itemInter_freq_factor_14,FirstLayer_itemInter_speed_factor_9,FirstLayer_itemInter_speed_factor_10,FirstLayer_itemInter_speed_factor_11,SecondLayer_task_inter_factor_1,SecondLayer_task_inter_factor_2,SecondLayer_task_inter_factor_3,SecondLayer_arg_inter_factor_1,SecondLayer_arg_inter_factor_2,SecondLayer_arg_inter_factor_3,SecondLayer_hotkey_inter_factor_1,SecondLayer_hotkey_inter_factor_2,SecondLayer_tool_inter_factor_1,SecondLayer_tool_inter_factor_2,SecondLayer_dialogue_inter_factor_1,SecondLayer_dialogue_inter_factor_2,SecondLayer_behaviorType_inter_factor_1,SecondLayer_behaviorType_inter_factor_2,FirstLayer_tool_freq_factor_1,FirstLayer_tool_freq_factor_2,FirstLayer_tool_share_factor_1,FirstLayer_tool_share_factor_2,FirstLayer_tool_speed_factor_1,FirstLayer_tool_speed_factor_2,SecondLayer_dialogue_inter_factor_3,SecondLayer_dialogue_inter_factor_4,SecondLayer_dialogue_inter_factor_5,PREU3,ThirdLayer_inter_factor_1,ThirdLayer_inter_factor_2,ThirdLayer_inter_factor_3,ThirdLayer_inter_factor_4,ThirdLayer_inter_factor_5,ThirdLayer_inter_factor_6,ThirdLayer_inter_factor_7,ThirdLayer_inter_factor_8,ThirdLayer_inter_factor_9,ThirdLayer_inter_factor_10,ThirdLayer_inter_factor_11,plantScore,ThirdLayer_inter_factor_12,ThirdLayer_inter_factor_13,crateDeliveryScore,ThirdLayer_inter_factor_15,ThirdLayer_inter_factor_16,ThirdLayer_inter_factor_17,ThirdLayer_inter_factor_18,ThirdLayer_inter_factor_19,SecondLayer_Item_inter_factor_1,SecondLayer_Item_inter_factor_2,SecondLayer_Item_inter_factor_3,SecondLayer_Item_inter_factor_4,SecondLayer_behaviorType_factor_1,SecondLayer_behaviorType_factor_2,SecondLayer_mapEx_inter_factor_1,SecondLayer_tool_inter_factor_3,SecondLayer_arg_inter_factor_4,SecondLayer_dialogue_inter_factor_6,SecondLayer_Item_inter_factor_5,SecondLayer_Item_inter_factor_6
0,0,1.489213494,0,2.744272029,0,0,11,Low,0,-1.932461295,0,0.841360855,0,0,0,0,-7.77537,6.047889,-9.470026,-0.413480026,-0.134104796,-0.259495104,-0.099933901,0.090785862,0.152422793,-0.143556787,0.211786775,0.150592298,0,0,-1.184604176,0,0,0,0,2.434933686,1.02856929,0,2.334447303,-2.635804088,2.685864181,2.151608861,0.37018611,1.469787978,1.221300919,Small,Small,0.551733809,-0.302912064,1.891819724,-0.082693048,-1.24995063,-1.408395527,-0.380113554,-1.098182097,-0.338580692,0.179222196,0.035302495,-0.481921651,-0.776106956,-1.834280814,0.739931738,0.614529036,0.901366501,-2.37961581,1.890053252,2.765964821,2.038526857,1.48408565,-1.70577955,-3.262425316,0.302458401,0.697420087,0.727959892,-0.160231205,0.176399981,0.703065216,-0.778634127,-0.324273086,1.029420664,2.442926336,0.064968927,1.056754917,0.806035953,-0.96491731,-1.499289787,-0.744600437,0.783951172,-2.30052141,-1.37406946,0.672772685,0.16563666,0.682788334,1.013937265,2.930511275,-1.803315402,0.096850796,0.966110221,-1.916222962,-1.309125025,-3.8914607,-1.8638711,2.193619,High,Low,High,Low,0.26462717,-0.487903372,0.318971711,-0.54148445,-0.137690098,0.497517057,0.235208326,0.535435484,-0.663254658,-2.031859924,-0.314706245,0.933199406,-0.00320102,1.180440065,0.589739403,1.280507613,0.732316372,-0.139586382,0.866368577,-0.459738065,-1.94442248,-0.135103925,-1.197299207,-0.128802916,0.561225278,-0.499305774,-0.563900677,-0.302595137,-0.713142047,-0.800700768,0.783170139,0.727751187
0,0,0,0,-1.03993341,0,-4.19045688,12,High,4.883040566,1.374220943,0,0,0,0,0,0,-9.843779,-0.5249199,8.726172,-0.207739974,-0.387130469,-0.039594253,-0.045510163,-0.157996261,-0.325311243,-0.152175596,-0.136168276,0.22586346,0,0,0,0,4.28149119,0,0,-4.366768758,-3.837672385,2.407090785,-1.222228947,0.725081529,0,2.028268773,1.913089555,-0.55889433,-0.296641432,Large,Large,-0.299889577,-0.550493546,0.714940482,-2.038395166,-2.50840923,0.622163872,3.649850661,-1.100241152,0.963488792,-4.671331303,0.029204331,0.813333471,0.185985464,-1.102935899,-0.168734682,0.340263384,-0.057604705,-5.079111835,2.360764788,2.577302243,0.527034648,0.217386006,0.384504717,-0.914523559,-1.221407346,1.836829435,0.100923879,-2.063355452,0.638778482,1.765389664,-0.469334198,0.873149617,-1.108148987,2.406978403,1.748397443,1.307180491,-0.229896566,0.10223447,-0.693408026,0.940701041,0.036543976,-0.406165577,-2.151187728,-2.762863491,6.272382598,-0.956765047,2.302291509,-0.805424483,0.916084898,-2.081888822,0.202536959,-0.197921835,2.296850307,-8.958121,-2.4209857,0.065544,High,High,Low,Low,0.445435032,0.353175849,1.919257637,-0.055178477,0.992315161,-0.382105059,2.267292902,1.230227815,-1.323059175,-0.160712579,0.636189306,0.9843445,0.847951099,-0.375586558,-1.33788745,-0.965458625,-1.294933276,0.645767616,-0.14161137,-1.701286234,0.279808622,1.397831305,-1.57671504,-0.975794664,0.507103575,1.046378597,-0.241611989,-0.537748497,0.018107353,1.396060865,-1.217602892,-1.077441
0,-5.563935277,0,0,0,0,-0.703817456,13,High,0,1.805587433,-1.261386328,0,0,0,0,0,4.680216,-7.3412657,5.319547,0.947800384,-0.146302866,0.017618094,-0.055882194,0.048886502,0.194771648,-0.07233748,0.137028888,-0.051854808,0,4.93921516,0,-1.34055749,3.238146375,0,-0.634328783,4.231469296,0,0,0,0,-4.304637955,0.311910199,-1.411158706,-0.925807238,-0.674388541,Large,Small,-2.664734096,0.699053065,-0.433529947,-0.106309383,-1.711162083,0.410431867,-3.16838154,2.474424483,-4.39662295,1.50527406,-0.182290315,-0.606214955,-1.112854317,2.670786754,0.133814982,-0.241892803,0.127544069,1.397241116,-1.166338888,-2.420094733,-1.240566831,-1.131201893,0.944568038,0.454424144,0.580083983,-1.21593899,0.446001472,0.536521635,0.791310635,-0.917291488,-3.820113246,0.72910452,1.325412202,-1.930483156,0.183240058,-0.228232693,0.593968858,4.711683696,1.692666887,1.840231731,-0.410863696,-1.751540059,-3.994666276,0.723526355,-0.19733104,1.903104517,-1.563418722,-2.316778751,-0.196514896,0.812956267,-0.154773657,1.10980456,-1.234625105,-12.57994,1.4168968,1.875635,Low,Low,High,High,-2.611052437,0.111390235,-1.28920135,-0.056316649,-2.070838337,-0.224206652,-0.790007909,1.013785282,0.687830958,0.392667984,-1.858287914,-0.150137414,0.506555739,-0.052427992,0.607192913,0.245822666,0.905729286,-0.406143018,-0.656942878,-0.728470591,0.118926368,-0.372072489,-0.465049656,-0.136075677,0.255341289,0.118062792,-0.016624636,-0.792150228,0.265918201,-0.716826383,0.54417227,-0.24627589
-4.117155156,-0.022883783,0,0,0,0,0,14,High,0,0,0,-2.368063976,0,0,0,-1.744990685,4.1114793,4.9409623,1.4358671,-0.279075497,-0.437936824,0.136644405,-0.284286615,0.139929532,-0.150972858,0.331489959,0.075997923,0.094762171,0,0,-2.789534604,0.915402447,-5.619438836,0,0,3.750903339,1.003125062,0,0,4.416633915,0,3.346475535,0.669127549,-0.404538972,-0.572994841,Large,Small,-0.366027819,1.227405629,-1.936198127,1.257515157,-1.511135294,2.354318199,1.482906477,0.154398664,2.281038366,0.280028031,2.001025442,4.206471222,4.181237829,2.21233833,1.553996426,-2.03726837,1.162005585,1.773529213,1.262011505,4.067172816,-0.340734265,2.200726241,-0.362435233,-0.384310889,0.238462244,-2.063759938,-0.664448792,-0.534349562,1.324391121,2.839912204,2.494731892,-2.087259394,0.552590805,3.335791271,3.491684021,-0.990452232,-0.876960109,-0.671830141,0.270251567,-2.559654776,0.455734744,-0.060952287,2.427872253,0.043287,2.55134785,0.096809016,0.359601933,2.102861556,2.194899568,-2.942459419,-0.179249672,1.264301181,-0.394230165,5.106565,4.8461094,6.573293,High,High,High,Low,0.833177463,-0.5321363,2.094511823,1.823976399,2.30172701,-0.549938768,-0.523182925,-1.871210286,-0.731762482,0.167771301,-0.582188945,0.215089417,0.437586317,-0.355656261,0.873715342,-0.245583456,1.27998774,-0.379909241,-0.260533492,0.779965712,0.802008921,-0.625419424,-1.478204087,0.017372015,1.238071339,-0.275892983,-0.130973142,0.039489448,-0.839089415,-0.834826663,0.785539081,1.869669669
0,0.257781827,0,0,0,0,-1.351889033,15,High,0,0,-2.113929596,0,0,0,0,-1.225446752,-6.125711,-7.3834577,3.5308366,-0.274973536,-0.250593269,-0.052065068,-0.032088384,-0.218085974,0.258721919,0.412557903,0.04641905,-0.035865877,0,0,0,-1.188324195,-3.468194624,0,-1.232470102,2.497486441,0,0,-2.001967733,1.126065972,0,2.786221782,1.55849525,-0.306812319,-0.876579858,Large,Large,1.595376047,-0.293491958,0.598437547,-0.441756867,-0.512566799,-0.418055569,2.076105675,-0.35552107,-0.222736357,-2.545506202,1.859845745,0.531721682,0.655791115,-0.812922025,0.929996602,-3.320735937,-0.006578268,-1.102680489,0.983066504,0.184825074,-0.666155974,-0.931541885,-2.517871913,0.45538148,0.164633055,-2.291563404,3.29940609,-0.353066216,0.038154396,0.167978466,1.91800526,-0.328162558,-0.508242901,2.20854383,-0.163864037,1.916878491,1.20778318,-2.756340958,-0.084400373,-0.971715681,-1.376692138,2.039114178,0.956622678,-1.765038589,2.418554751,1.91383537,-0.488503958,0.571320778,-1.297263945,-0.855115216,-0.179249672,-0.180522604,1.257435903,1.3890716,1.9180435,8.454478,High,High,High,Low,0.191607192,0.444924258,0.388477298,-0.188051107,0.658049657,-0.571303738,1.808266119,-1.682576521,-0.554926669,0.537137563,-0.148284584,-0.806449775,-3.02421434,-0.593845081,0.992347794,0.320052227,-0.118891432,-0.207843848,-0.15636208,0.424996594,-0.038206698,0.042944144,-0.657074271,-0.058856491,0.280300461,0.905558463,0.060467387,-0.131247179,1.465125694,0.236332739,-0.312220903,0.273044298
-4.117155156,-0.022883783,0,0,0,0,0,16,Low,4.147283825,0,0,0,1.478083214,0,0,0,-3.1692762,9.5158825,4.285619,-0.181839596,-0.135757325,0.192067901,-0.081526272,0.173932488,-0.079167008,0.277999948,-0.044693217,-0.0751028,0,-6.25269997,2.844111483,0,0,0,0,2.668970221,-11.01193035,0,-0.413678441,0,5.200501475,0.426782655,-0.677149544,2.529526491,-0.82846129,Small,Large,0.151723199,-0.534940759,-1.123749779,0.842178906,-3.469725447,2.734206367,6.311417529,0.829649142,-3.910728738,-0.714743213,3.431173342,5.72984464,-2.200549799,0.408772202,3.495901889,0.914970986,-2.633929965,-4.081663207,-4.19752717,4.434648161,1.191632786,-3.078183862,-0.971601872,0.938630261,-0.975281777,0.574891377,-5.394466361,3.80493144,0.714990385,2.005227778,2.292875325,-1.819021634,0.151823165,-2.408219602,0.007881692,-0.693498577,-1.021811669,-1.584526553,-1.318162519,-2.020451381,-2.112080496,1.566677595,5.292273324,-0.089839876,-0.161848182,-2.954030841,-0.372132303,1.083670251,5.92699726,-1.83425584,-0.179249672,0.734153094,1.833598485,-3.4048417,17.817558,-60.89442,High,High,Low,Low,0.546107238,-0.87352436,2.577962018,1.039166485,-1.156409179,1.828415571,0.056771098,-0.970525877,0.349203747,1.093755864,-0.698209149,-0.359656929,0.588147359,-0.240385664,-0.385130401,-1.303791183,0.673392741,-0.941686952,2.148043204,0.022969414,-0.442283597,3.64598954,1.620776866,0.273217944,-0.259017841,1.48374608,0.496131209,0.481660385,1.033995205,-1.768843171,0.913905917,0.016197785
0,0,0,4.444139436,0,-0.711850906,0,17,High,0,2.651247275,0,0,1.58858776,0,0,0,-1.1424361,-6.3066435,-10.331455,-0.314199118,0.394510344,-0.410380423,-0.315886893,0.315169925,-0.03701003,-0.085364359,-0.065262299,-0.135454141,-3.950193601,0,2.816595774,1.673921357,-0.291279148,0,0,0,-1.454780413,3.390325104,0,0,0,-0.519004992,-0.538249808,1.892800881,0.23982683,Small,Large,2.694648154,-0.952783924,-1.242153377,0.037342531,2.084268716,0.192820343,0.741841073,1.66621381,-0.73077165,-1.505764561,2.675097925,-1.735750728,-0.899771224,-0.081585048,-0.69155808,-0.03854884,0.289941761,-0.64537142,-3.289753268,-1.228721131,0.484629445,-5.320723594,0.506592068,1.218684296,-0.485047485,-0.466372233,-1.502917086,2.048987565,0.346419989,-0.408492303,1.013013791,-1.763268326,-2.126367356,-1.457337517,0.258441206,-2.18709613,0.671396774,-1.509670085,-0.859774857,-0.340644748,1.745572737,1.675894039,1.530999951,1.252089068,-1.187286123,-0.281834926,0.092855855,-0.190254774,1.705345209,-1.100906788,0.202536959,-1.066172698,0.107432496,15.883536,-0.34077337,2.2532926,Low,Low,High,High,0.655338624,-1.359244191,-1.807780983,0.850789053,-0.633243606,0.724941356,0.013698543,0.302477865,0.099709326,0.586177761,0.032740167,-1.763953489,0.10709791,0.00050151,0.054292679,-0.683057632,0.587491303,1.041444307,0.732108856,0.36947535,-1.982699815,0.269595004,0.402196524,-1.707840616,0.211058101,-0.048597425,-0.734867778,0.978010425,1.687790598,1.064097373,0.476296783,-1.022060264
0,0,0,-1.37267269,0,0,-0.575249788,18,Low,-1.202872778,0.878439075,0,0,0,0,0,0,-1.1506153,-3.3458436,3.5668433,-0.094276922,-0.385331215,0.022350791,0.333194392,0.165139805,0.009641297,0.589484705,-0.00544891,0.373283778,0,-1.189258579,0,0,-6.647100333,-4.165933632,0,3.324122342,0,-4.805880045,0,-4.924956511,0,1.448976084,-0.093805541,-1.046538903,2.125880267,Large,Small,0.0757528,0.490396731,1.67181362,-2.81416627,-6.743965056,1.289933662,5.054436358,-1.238251203,-4.265132299,0.350132367,-0.390413158,3.310659423,0.23059999,0.142795205,-0.493600865,0.568893034,-0.502041409,1.408662502,-1.117959283,3.293769623,0.131940891,9.42533415,-0.624029081,1.482242152,-2.946614512,1.458504226,-0.22708457,-0.505220176,-2.021389414,0.568053467,1.19028235,3.88866395,-0.270777254,2.552040085,2.09493401,-2.502454667,-1.079411018,-6.853427869,-0.114655927,-2.164934307,0.206459447,0.617288544,-0.72617428,-2.210482632,2.516166523,1.812434283,4.625938309,1.798132877,1.996321478,0.759819093,-0.179249672,0.46135597,0.258754094,-4.8676004,-8.250547,4.7239447,Low,High,Low,Low,1.224492938,1.651815488,1.803877484,-1.508431415,0.345689618,-0.093073002,-1.795241593,-2.462505052,0.764931434,0.84150532,-0.368901151,1.575287355,-0.159555746,-0.05778241,-1.852935249,0.55957117,1.455901328,-0.244225815,-1.175121544,0.004648766,0.938173106,0.140788987,-1.314949743,2.244735778,-1.585754507,0.558024721,-0.426132529,1.073632975,0.196261587,-2.111720888,-2.051110949,-2.418135686
0,0.1179335,0,0,0,-0.918810943,0,19,Low,0,-1.644037177,0,-1.80593694,0,0,0,0,53.98867,2.3029168,-38.818615,-0.200558625,-0.093567954,0.26873682,-0.092516528,0.022877072,0.223778181,-0.137779254,0.245447333,-0.044077744,0,0,0,1.883675932,2.134396589,0,-0.439942577,0,0,0,1.648519539,-0.396418449,1.52199996,-2.430601921,-1.379127017,-1.429889962,1.108620015,Small,Small,0.043895248,-0.713335018,-0.082712325,1.427569631,0.359190188,0.506227131,-0.197782236,-0.155327597,1.811382853,-2.253431868,0.436813101,-1.199824981,0.286662966,-0.000345302,0.632607152,-0.448092755,0.03535047,1.175058945,2.661880632,-1.137698264,-0.922514217,0.932403807,-0.768406416,-0.431671151,0.105618013,-0.273637514,1.633696225,-0.410982613,0.059659627,0.831389012,-0.166749135,0.285719602,-0.432129683,1.426749668,0.966421263,1.22944102,0.387236408,0.494619618,-0.004167569,0.205610764,0.185455479,-0.806546802,0.492462061,-0.269030167,1.266035979,0.239322746,0.02020803,-0.439775674,0.292545363,-0.27783102,0.58432359,0.315387129,-0.504819168,-0.7366916,4.430847,7.391576,High,Low,Low,Low,-0.031601316,0.159056031,-0.137657158,0.500033923,0.643424828,-0.169858989,1.142711671,0.993455763,1.192461488,-0.155651199,0.295711419,-0.261326651,-0.624617774,0.259561753,0.728866763,0.196351803,0.496388502,0.39446471,0.973795613,-0.057612795,1.031272301,-0.385295473,0.475310244,-0.079239596,0.612985415,-0.300670375,-0.087722865,0.063089949,-0.523339811,-0.405934635,-0.147737869,1.225629299
-4.117155156,-0.022883783,0,0,0,0,0,20,High,0,2.092486213,0,0,0,0,0,-1.372467001,-9.05137,0.67402506,1.76421,-0.272749628,-0.093210386,-0.126884426,-0.231278253,0.104808058,-0.23249554,0.360785571,0.001590373,-0.065642214,0,0,1.458402961,0,-6.626684643,2.365678694,0.723109577,2.312728551,0,0,-2.956072943,0,0,-1.269244233,0.224672417,1.023011058,-0.548036343,Large,Large,2.937818497,2.203066674,-2.023417977,-1.606042341,-2.64514086,2.251155876,5.234864754,-0.158833256,-1.374446498,-1.344093688,4.046030157,4.9023693,-2.001016345,3.816379801,1.29642452,-1.154055947,0.628774802,-0.522715324,-6.77482541,0.917827633,-0.123269936,-1.329465472,-0.163444846,2.595940944,-0.187733824,-4.921145875,-1.932745689,0.786448467,2.087737176,-1.07816336,1.656639298,-3.250970764,0.072758383,-2.513278391,1.514235669,-2.052056299,-2.580688005,0.318666286,-1.249326934,-1.135549757,-1.066918075,3.941641463,4.117802689,-0.802363683,-0.516565881,3.097012764,-1.364858047,3.041236495,7.035103353,-0.465566101,-0.893870904,0.583044452,0.916381868,-4.35476,-2.1861506,-10.5325,High,High,High,Low,0.58864731,-0.723214007,1.170618705,2.24836458,-0.701345388,0.243757472,-0.581092133,-2.306112778,-0.082406164,1.332249756,-1.235031453,-0.221944152,-0.310768089,-1.221455626,0.511604418,-1.692751319,1.13761372,-0.158612774,0.057526299,-0.044910238,0.790604196,-0.227112621,0.348716102,-0.402406403,0.304199856,0.787596879,1.439142566,-0.117902088,2.834582135,-0.921533928,-0.131449573,-0.030827458
0,0,0,-7.112475556,0.533240333,0,0,21,High,0,0,0,0,2.389155398,0,0,1.742653889,11.440421,4.311967,-2.4436553,0.850574919,-0.32370999,-0.017044815,0.118980531,-0.082826379,-0.008508974,-0.016483593,0.034402564,0.039668101,-2.433543069,0,0.699675879,0,0,0,-0.351736808,0,0,0,-2.304139211,-0.7639132,-6.615331208,-0.033316757,-2.243509566,-0.461328937,0.213842442,Small,Small,-2.100762922,0.69990423,-0.123891704,0.314083894,-1.865136379,0.829660385,0.537969872,0.309429153,0.906522073,1.624907678,-1.947659415,0.215444908,1.004693898,0.348856292,1.102963378,0.681912499,-0.549864288,1.555278669,2.111009857,0.660195175,-2.004026122,1.001777867,1.423538927,0.799368843,-0.812782869,-0.044222506,-1.300308462,-0.894092946,0.438557297,2.605720154,-0.383507657,1.874769978,1.923677509,0.940330854,0.900447793,0.017358015,-1.338794741,-1.019476122,0.831941226,-0.234701977,-0.283537493,-1.017989636,0.065111813,-0.68050152,0.266281768,0.481327412,-0.151024668,-2.537469988,0.060541244,0.757576702,-0.179249672,0.927438292,-0.471051843,-1.1401706,-2.0434573,9.936228,Low,Low,High,High,-0.344258812,0.508657872,1.056374079,-0.875630012,1.114383811,-0.334497111,-0.725070896,-0.012037788,1.249455607,1.249501375,-0.147868976,0.277911037,0.989341809,0.052735519,-0.442467159,-1.282627045,0.735694116,-0.466574877,-2.329219455,0.821707217,-0.188001673,0.160041212,0.56288798,0.351469198,-0.448812181,0.215937487,-0.466379987,-1.537573408,-1.421002128,0.954175142,-0.864499343,-1.216710857
0,-1.012332529,0,0,0,0,1.923367997,22,Low,1.712722765,0,0,0,0,-3.78641389,0,0,17.654612,0.35370177,1.9607757,0.955756109,-0.147954795,0.007021209,-0.060727091,0.068263748,0.106271759,-0.057288784,0.071371264,-0.121174563,1.517369442,-1.020390032,0,-0.573245433,3.634545397,0,0,0,0,-0.678530026,-0.562224372,0,0,1.930363618,-1.091797293,-0.138984867,-0.632926167,Large,Small,1.01410017,0.372949201,-0.885315802,-0.442579305,0.29934774,-2.103530663,-0.376713873,0.63080583,0.838416098,-0.774281552,0.391012552,-0.573005749,1.206048902,-2.938676076,1.8812206,-2.458542293,-0.849708084,-2.065309574,1.075084221,-0.346121085,-0.940542885,-2.072031044,-3.5891897,-0.324419072,0.416097922,-3.731339884,1.691557409,0.909043628,-0.680691111,0.395618873,2.965466736,-0.992484522,1.177942604,-2.352443898,0.059943663,0.804035354,1.864224364,-0.285088125,1.029070523,-0.116132738,-1.686476285,-0.905999833,2.512595334,1.532121783,0.574221967,0.658546538,-0.869234511,-0.895144142,0.727790671,-1.772582325,-0.179249672,0.475342886,-0.432641004,-5.5742903,5.0899544,10.482112,Low,Low,Low,Low,-0.872662983,-1.558517367,0.277540093,-0.875896793,0.561716453,-0.267032288,0.841481933,0.564712971,0.887691385,0.15900409,-0.994235693,-0.582203265,-2.681394782,-0.225021861,0.297743352,-0.7613348,0.492842253,-1.373206119,-0.163394014,0.51343265,-0.587257557,0.839164865,-0.337242101,0.834959874,-0.387574964,-0.109525309,0.422197097,0.015358069,0.440356718,0.585414099,0.709243666,0.603460765
0,0.406871141,0,0,-3.45344575,0,0,23,High,0,0,0,3.434843739,0,0,0,2.410185746,-0.79072815,-10.598653,9.936687,-0.281137805,-0.129527759,0.198174963,0.011551884,0.102691688,0.077880911,-0.020608768,0.079578513,-0.319510423,0,0,0,0.647930895,2.390474188,0,0,-2.197043542,-6.421541303,0,2.340655072,-1.339855783,0,-2.248281361,-0.289788448,0.79519932,-0.935463443,Small,Large,-2.360156724,3.628532787,-3.226010565,0.583330548,-0.673557992,-1.71721469,0.707207785,-0.131940777,0.557287108,1.481629003,-0.676257124,-2.626066981,0.612079882,-2.732793473,0.005914199,7.577777419,-0.660986937,-1.633808676,4.989470624,0.475502544,-0.593534049,4.3929714,0.197720028,-1.560540186,0.268262324,4.148138568,-0.700768902,-0.572074063,4.613554603,-0.261738895,0.351950291,-1.124310301,0.735835636,3.819034066,0.186038172,2.372079086,4.454933202,1.733464217,0.250367214,-0.003469546,1.420978969,-4.270693735,-2.131470913,0.406438385,3.051218554,-1.042990219,4.631953847,1.156461617,-0.94299528,-1.161891352,0.202536959,-0.467818237,-0.046210859,4.2746863,-7.5516324,1.1431454,High,High,High,High,-0.213420324,-0.264679022,0.492655757,0.451489746,1.426937498,-1.214983353,-0.527846782,1.105325227,0.227094375,-1.028559423,1.620949554,-1.132436434,0.629250116,0.373619093,0.836304018,3.384065159,0.106925629,1.461489991,0.196847614,-1.194952326,0.071599716,5.113118866,0.982288336,0.352892034,-0.032107432,-0.993827761,0.902324883,-0.066385852,-1.760221358,0.245785523,-0.14951902,-0.501780464
-4.117155156,-0.022883783,0,0,0,0,0,24,Low,0,1.418479261,3.068360297,0,0,0,0,0,-3.9103637,5.654649,0.19126615,-0.359431058,-0.123271054,0.088244527,0.031409464,0.095961182,-0.237979863,-0.099561901,-0.130248181,-0.074608168,0,0,-0.443324097,0,0,0,0,-6.643853285,0.670471,0,-1.362113847,2.514869904,1.977636874,-0.440779345,0.241903275,-0.189430273,-0.895129707,Large,Small,0.243259978,2.945682906,0.74780018,0.339006992,-0.740674938,0.072603038,1.573725539,1.670777724,-0.459939348,-0.944281036,1.005441006,0.75062545,-0.928941486,1.315186305,-0.760579764,3.358356938,0.219759254,-1.494719705,-1.815060429,1.70909103,1.484423818,-2.729430809,3.333866713,0.331810232,-0.228564352,1.74547353,-2.395826645,-0.377258343,2.584689083,1.234269398,-2.018550881,-0.211259001,0.155840003,-0.068490756,-0.930590934,-0.759685961,0.84182679,-1.519709428,-0.724087712,-1.095080979,-0.022360024,1.776967523,0.666327372,-1.401887204,-0.103790292,-0.768322133,1.481980487,1.16386135,-1.413122546,3.201641114,-0.179249672,0.849444607,0.297164933,7.165825,1.5767223,-6.1736817,High,High,Low,Low,0.640682559,0.293707322,0.68789475,0.429142957,-0.444362792,0.376436296,-0.181439592,0.219811324,-0.079220493,0.162476276,0.608827107,-1.021823515,2.496583158,-0.587355169,0.017137754,-0.428111365,-1.739166522,0.460940562,0.797484445,0.72971993,0.657985162,0.711099086,-0.228562591,-0.086817612,0.805652017,-0.485497699,0.581306858,0.623231846,1.325731417,0.200655442,-0.413760056,-0.955521789
